sample_index,rank,motion_time_step,motion,family,pc1,pc2,root_speed_mps,reward,done
152915,0,5749,jumps1_subject1,jumps,0.14054511395397065,-0.03280687154386198,0.0028556820754286048,0.0294201597571373,True
152916,0,6185,jumps1_subject2,jumps,0.005095784631920826,0.08982116907896028,0.02230458222084581,0.040897488594055176,True
152943,0,5418,fightAndSports1_subject4,fightAndSports,0.13161795956113773,0.010145557814219646,0.003136827664782854,0.04194729030132294,True
152965,0,6653,run1_subject2,run,0.12276063107297268,0.07366387633710256,0.0031852383661942884,0.01935182325541973,True
152984,0,3785,fallAndGetUp2_subject3,fallAndGetUp,-0.04781432299520759,0.11744371476510955,0.18169268981999354,0.011653690598905087,True
152993,0,11462,walk3_subject5,walk,-0.37345714515976614,0.05044203361406479,0.07445317193496818,0.0015288670547306538,True
153038,0,5075,fight1_subject5,fight,0.568337888883245,0.015907758531360394,1.3228034845772543,-0.012985507026314735,True
153044,0,11713,walk4_subject1,walk,0.17799265690417643,0.026199385187426108,0.007748350981663261,0.022325649857521057,True
153084,0,7405,run2_subject1,run,-0.030439111015711003,-0.13496580207225006,0.006634119443614168,0.03178352117538452,True
153165,1,10173,walk3_subject1,walk,0.09179485205962616,-0.11328774981297318,0.0012021635790012322,0.015970245003700256,True
153212,1,3950,fallAndGetUp3_subject1,fallAndGetUp,0.1753571971946058,-0.05913276872756938,0.005224641443660979,0.015134952031075954,True
153218,1,3339,fallAndGetUp2_subject2,fallAndGetUp,0.01866382736917297,0.1956586027877448,0.008094969040949267,0.004713520873337984,True
153250,1,4272,fight1_subject2,fight,0.07455715115293142,0.1130280246320084,0.006419211728482602,0.0235285684466362,True
153252,1,6508,jumps1_subject5,jumps,-0.38985409917125763,0.34324741684108684,1.1679945028729428,0.010932324454188347,True
153255,1,6401,jumps1_subject5,jumps,-0.4297346006451604,-0.1860924477497202,0.1085253392650808,0.028258025646209717,True
153283,1,7006,run1_subject5,run,-0.27913532404292796,-0.06979206254921878,0.07678592003273878,0.023998398333787918,True
153285,1,7075,run1_subject5,run,-0.1892291589920744,-0.29656287961563743,0.7649857847816074,-0.0037436550483107567,True
153348,1,8254,sprint1_subject4,sprint,0.028854796343050167,-0.1466111545678514,0.19683997765404945,0.011547050438821316,True
153367,1,7652,run2_subject4,run,0.6540182697439099,0.0682933365803382,0.9674834954457903,0.01569487154483795,True
153379,1,4612,fight1_subject3,fight,-0.20718382726680812,0.17838609471258407,0.21765627606674476,0.02037665992975235,True
153406,1,5135,fightAndSports1_subject1,fightAndSports,0.1058598804969234,0.03227651829764823,0.0050559918529161805,0.03311005234718323,True
153507,1,5075,fight1_subject5,fight,0.5549940680917901,0.036642970425648236,1.3228034845772543,-0.029320701956748962,True
153548,1,5805,jumps1_subject1,jumps,-0.04157586729233407,-0.2213661542040955,0.12575061777573504,0.03299197182059288,True
153665,1,1672,dance2_subject3,dance,0.08839111508381331,0.08105567676724644,0.01327548319678763,0.02293153665959835,True
153676,1,7184,run2_subject1,run,0.07048346251678501,-0.17503301283544198,0.004601260059028239,0.009097143076360226,True
153684,1,5602,fightAndSports1_subject4,fightAndSports,0.15621169567361903,0.08421041007953908,0.048918958756058194,0.012307935394346714,True
153733,1,6495,jumps1_subject5,jumps,-0.20752998519495325,0.40503429757112847,1.083635027105249,0.008750769309699535,True
153737,1,2690,fallAndGetUp1_subject1,fallAndGetUp,-0.595677363106317,0.23566846282783377,0.6083087901409461,0.011538500897586346,True
153741,1,5771,jumps1_subject1,jumps,0.07714148443958815,-0.06416119915868357,0.007621510760970318,0.04208130016922951,True
153760,1,8318,sprint1_subject4,sprint,0.18245431527136824,0.31133754059400526,0.6740760576014307,0.000904543325304985,True
153762,1,6627,run1_subject2,run,0.08319450882346495,0.05746458235549611,0.0111948886744282,0.04543067514896393,True
153772,1,7814,sprint1_subject2,sprint,0.01163734389304239,-0.05985750330487762,0.010917836121325807,0.024583013728260994,True
153782,1,2885,fallAndGetUp1_subject4,fallAndGetUp,-0.12023835189006848,-0.140092762765602,0.17649477527226137,0.02867734804749489,True
153806,1,2215,dance2_subject5,dance,0.1563994499759858,-0.0014982927536603468,0.004682453788195604,0.04143890365958214,True
153820,1,3197,fallAndGetUp1_subject5,fallAndGetUp,0.14967493227886078,0.1568812125291736,0.5938084290962,0.018063925206661224,True
153852,1,4660,fight1_subject3,fight,-0.14009905449236326,0.05477488875324821,0.49389802226425605,0.008055693469941616,True
153879,1,4464,fight1_subject2,fight,-0.7302054627807877,-0.4810902301282954,1.361288585010553,0.017886638641357422,True
153918,1,5621,fightAndSports1_subject4,fightAndSports,0.12338631726518035,-0.21906496920223062,0.14612349827243154,0.030568361282348633,True
153970,1,5182,fightAndSports1_subject1,fightAndSports,0.13051188218521254,-0.024853694265548096,0.00973671415598847,0.03431835398077965,True
153972,1,5940,jumps1_subject1,jumps,-0.09216581337509486,-0.025691753745754962,0.018896051053463078,0.03945524990558624,True
153999,1,7156,run1_subject5,run,-0.1903711729669222,-0.4979842748367807,0.565323426228916,0.030724555253982544,True
154005,1,7847,sprint1_subject2,sprint,-0.03598640378559679,0.12843824347311858,0.01187732030569575,0.030831657350063324,True
154073,1,5153,fightAndSports1_subject1,fightAndSports,0.08402479894610972,-0.15365108609810027,0.004399777085127301,0.042874373495578766,True
154078,1,6670,run1_subject2,run,-0.0058470603427514325,-0.016260157872605097,0.01034089304613892,0.029091835021972656,True
154100,1,5183,fightAndSports1_subject1,fightAndSports,-0.054987894521677814,-0.054092281691201775,0.009767768967328108,0.037267427891492844,True
154172,1,5378,fightAndSports1_subject1,fightAndSports,0.10456792250491301,0.09921637233737422,0.024319208267621347,0.03724434971809387,True
154193,1,4840,fight1_subject5,fight,0.21536883447987346,-0.01201223866603715,0.013351996355592616,0.010599694214761257,True
154213,1,1664,dance2_subject3,dance,0.20655841368077751,0.05344619752642582,0.010569338920027708,0.03451529145240784,True
154240,1,5281,fightAndSports1_subject1,fightAndSports,0.0567713227235773,0.04221242085074427,0.023956044992820953,0.030012808740139008,True
154241,1,10637,walk3_subject2,walk,-0.32709273786546983,-0.19408957371380617,0.13402164604548608,0.0018222322687506676,True
154261,1,4376,fight1_subject2,fight,-0.808846184234889,-0.2143393761881736,0.24995105044934532,0.021635400131344795,True
154271,1,5957,jumps1_subject1,jumps,0.012018990216818305,-0.08185615351094998,0.059160096861077184,0.028615828603506088,True
154321,1,7954,sprint1_subject2,sprint,-0.3435144215461447,-0.2697348618125088,0.45741078886030107,0.019088629633188248,True
154347,1,5602,fightAndSports1_subject4,fightAndSports,-0.01601146695572392,0.018946716330452754,0.048918958756058194,0.01817978173494339,True
154407,1,8313,sprint1_subject4,sprint,0.0823493960626765,0.013846815371147953,0.6197601158537303,0.016598936170339584,True
154420,1,8318,sprint1_subject4,sprint,0.2341710244894665,0.28961931934213403,0.6740760576014307,0.006402996368706226,True
154424,1,4563,fight1_subject3,fight,0.03463078256238591,-0.00014389903651716084,0.004913521841300755,0.041790131479501724,True
154438,1,2857,fallAndGetUp1_subject4,fallAndGetUp,0.21731552599095028,-0.053607226169860606,0.010441568819953033,0.04141969606280327,True
154443,1,10770,walk3_subject3,walk,0.193112016996382,0.052095080019637495,0.01968661978289172,0.009994578547775745,True
154459,1,8138,sprint1_subject4,sprint,0.319821105457443,-0.027792840567033347,0.003931354215254987,0.04006633162498474,True
154478,1,6318,jumps1_subject5,jumps,0.15656121762931907,0.0013573319433052688,0.012320912588807935,0.009354845620691776,True
154572,1,11758,walk4_subject1,walk,0.1966280716381332,-0.007014043299612768,0.0011999974958739786,0.021119646728038788,True
154582,1,1637,dance2_subject3,dance,0.20976605933002737,-0.0025345188099565683,0.0034804185641773263,0.03670309856534004,True
154646,1,7063,run1_subject5,run,0.005468799371801031,0.26685143508809905,0.6701750788803994,0.02541320025920868,True
154662,1,7502,run2_subject4,run,0.18410069319876352,-0.11429910933015272,0.013127254495015218,0.017336837947368622,True
154711,1,5686,jumps1_subject1,jumps,0.002005691315999625,-0.14403055809152066,0.021532239004681163,0.029441069811582565,True
154727,1,8001,sprint1_subject2,sprint,-0.1229810640776476,0.016857877236701242,0.6408133005480933,0.017545849084854126,True
154747,1,7962,sprint1_subject2,sprint,0.007214170124170127,0.00824835781482188,0.4045671394793388,0.012909562326967716,True
154762,1,6756,run1_subject2,run,-0.03204132490077697,0.45570646368923917,0.150754846364218,0.039483267813920975,True
154770,1,4876,fight1_subject5,fight,0.22493299646462248,-0.045881920588641927,0.02777146505855608,-0.0017158063128590584,True
154771,1,4301,fight1_subject2,fight,-0.015567806139303959,-0.01068484886796384,0.011577991470292223,0.031097441911697388,True
154818,1,188,dance1_subject1,dance,-0.17847880740439687,-0.022445694582214994,0.04860576808577499,0.028566721826791763,True
154827,1,4607,fight1_subject3,fight,-0.028314230107927187,-0.04663226475866886,0.09870025580262293,0.028695669025182724,True
154874,1,3571,fallAndGetUp2_subject2,fallAndGetUp,0.04078168107144457,0.19591878960235976,0.0890828885215278,0.001768532209098339,True
154917,1,9065,walk1_subject5,walk,0.050762870446856574,0.04800197124761499,0.0027240641871379926,0.02792561799287796,True
154942,1,6544,jumps1_subject5,jumps,-0.7602222388115,0.6833531580216207,1.4922339866226169,0.0036118519492447376,True
154974,1,3017,fallAndGetUp1_subject5,fallAndGetUp,0.12112184405194817,-0.017340997270117255,0.00042106165971702946,0.014784575439989567,True
154980,1,4289,fight1_subject2,fight,0.10780490282600162,0.1442656410995653,0.005192447193414478,0.01612127758562565,True
155040,1,4832,fight1_subject5,fight,0.13442118275011197,0.008046684134275374,0.010507071424968898,0.019966598600149155,True
155050,1,5900,jumps1_subject1,jumps,0.3852587103688129,0.24504508012979248,0.3673883666888191,0.02723989635705948,True
155056,1,5084,fightAndSports1_subject1,fightAndSports,-0.10343093814332244,-0.27159725153512987,0.00219718027109454,0.013498133979737759,True
155068,1,5338,fightAndSports1_subject1,fightAndSports,0.14771728207024615,0.11400285967047245,0.02645725327578504,0.026851855218410492,True
155076,1,7525,run2_subject4,run,0.11377407942531366,0.0830260678827253,0.023484768625004874,0.040969882160425186,True
155176,1,5115,fightAndSports1_subject1,fightAndSports,0.011941492314718782,-0.09418006481035017,0.0013096881493906858,0.031390734016895294,True
155226,1,5656,fightAndSports1_subject4,fightAndSports,-0.03311671411532417,0.18520233419349208,0.33161397298576284,0.012935006991028786,True
155227,1,8371,sprint1_subject4,sprint,-0.27663393311493006,0.23179339799293883,0.6856077551841934,0.00996894109994173,True
155273,1,8329,sprint1_subject4,sprint,0.32860956447806716,-0.37018939414518665,0.4068831410517342,0.023917559534311295,True
155281,1,4628,fight1_subject3,fight,-0.7763889685777132,0.4216926898819601,0.6119182658527,0.014603080227971077,True
155282,1,1149,dance2_subject1,dance,0.14575544717715386,-0.20578173360436453,0.4018838889785055,0.022789709270000458,True
155285,1,5372,fightAndSports1_subject1,fightAndSports,0.11312972678004735,0.05134020889532522,0.020479787446699517,0.03379188850522041,True
155321,1,3347,fallAndGetUp2_subject2,fallAndGetUp,0.019941670016517414,0.04940983176989228,0.009215224416850992,0.0012004734016954899,True
155399,1,9894,walk2_subject4,walk,0.3322759389498014,-0.00813230717254349,0.006614959713719357,0.030148543417453766,True
155428,1,1636,dance2_subject3,dance,0.1292552392634085,0.03335193761136582,0.0037108289720572374,0.043019019067287445,True
155441,1,4914,fight1_subject5,fight,-0.3353631373197812,-0.46561222120399176,0.05628557642019159,-0.0359642393887043,True
155451,1,5855,jumps1_subject1,jumps,0.3490407302060373,-0.2518303086959112,0.5174462937378026,0.043968524783849716,True
155472,1,8244,sprint1_subject4,sprint,-0.5121448619708622,-0.24382654970041628,0.11228306480994471,0.016810912638902664,True
155502,1,7815,sprint1_subject2,sprint,0.08457538236041577,0.14762970133752093,0.010096354761815194,1.1165160685777664e-05,True
155512,1,6144,jumps1_subject2,jumps,-0.1483064217643862,0.02812110145170482,0.016616478377861614,0.0032774177379906178,True
155540,1,3639,fallAndGetUp2_subject3,fallAndGetUp,0.19611427062646908,0.07711604846509183,0.006874208098431984,0.03731939569115639,True
155551,1,5797,jumps1_subject1,jumps,-0.36112525282520863,0.05021090436865024,0.04010405448525938,0.021862391382455826,True
155558,1,4929,fight1_subject5,fight,-0.8427575980436267,-0.1700319194361648,0.10787028851523676,0.010376118123531342,True
155560,1,5903,jumps1_subject1,jumps,0.2227679390817213,0.2479790438414324,0.2935921208331956,0.028740834444761276,True
155562,1,6449,jumps1_subject5,jumps,-0.10084073809228516,0.9434513532546484,0.23622071798616878,0.004971409682184458,True
155598,1,11395,walk3_subject5,walk,0.16043022780743785,-0.024891519281849128,0.005397068734723348,0.01978205516934395,True
155604,1,3398,fallAndGetUp2_subject2,fallAndGetUp,0.03458191693827335,0.11461216251265471,0.006250281506594904,0.009259743615984917,True
155620,1,4717,fight1_subject3,fight,-0.4830812855609497,0.2704440774885438,0.21968244903392922,0.017183784395456314,True
155660,1,9352,walk2_subject1,walk,0.08105007361367589,0.04310788284751609,0.010376972676295247,0.036932382732629776,True
155680,1,5974,jumps1_subject1,jumps,-0.10603500125614562,-0.042316497701817536,0.17756303236305496,0.04153987020254135,True
155684,1,6739,run1_subject2,run,-0.27560016593585795,0.23231736769088102,0.022065694501993586,0.041516613215208054,True
155694,1,5811,jumps1_subject1,jumps,-0.2930576319503046,-0.010308921760461697,0.16966497935595862,0.027657262980937958,True
155718,1,7832,sprint1_subject2,sprint,0.03764341241115529,0.03793012209204514,0.008489185707423701,0.033258020877838135,True
155722,1,8370,sprint1_subject4,sprint,-0.2646308658057224,0.1518885809206355,0.6677855191287195,0.02544720470905304,True
155727,1,9687,walk2_subject3,walk,0.06222156946067289,-0.017227610486329547,0.0028891887114025263,0.04516801983118057,True
155740,1,2269,dance2_subject5,dance,0.15983914291662313,-0.06623108542975414,0.0008720567318542562,0.03921438008546829,True
155745,1,3740,fallAndGetUp2_subject3,fallAndGetUp,0.002760168776428513,0.06845738196454858,0.11262006004905578,0.02498840168118477,True
155749,1,5170,fightAndSports1_subject1,fightAndSports,0.03316767476951263,-0.06651210128036512,0.007439940525085265,0.04152219742536545,True
155766,1,8279,sprint1_subject4,sprint,-0.1404997736984295,-0.20168221824017746,0.5271111806857568,0.0231892392039299,True
155767,1,9980,walk2_subject4,walk,0.20069543177183596,0.04087947443345442,0.0034362576882359438,0.035071052610874176,True
155777,1,7487,run2_subject4,run,0.17075332056950157,-0.0012211588570444005,0.008830179847201013,0.01353070791810751,True
155807,1,2716,fallAndGetUp1_subject4,fallAndGetUp,0.2983309441843846,-0.027506967426817214,0.007762340501232771,0.03562572970986366,True
155817,1,7159,run1_subject5,run,-0.4570445612723813,-0.6530414388775911,0.6329293443658726,0.020265992730855942,True
155833,1,5827,jumps1_subject1,jumps,-0.013602140690947858,-0.11126442047039989,0.4731562148183881,0.02119922637939453,True
155852,1,5624,fightAndSports1_subject4,fightAndSports,0.08013975169211199,-0.2304177517100306,0.1417933429022547,0.01896953582763672,True
155895,1,9851,walk2_subject3,walk,0.08430522280430897,0.03149944398845582,0.11256883964399217,0.020975731313228607,True
155896,1,5213,fightAndSports1_subject1,fightAndSports,0.07251385039362641,-0.04192548548242194,0.0034799767208844768,0.036814555525779724,True
155905,1,8172,sprint1_subject4,sprint,0.15320648294396286,-0.05869201929433009,0.005887977090107248,0.0453462116420269,True
155912,1,11683,walk4_subject1,walk,0.03193867345134278,-0.11112072993526147,0.003770543725825531,0.019071737304329872,True
155931,1,1284,dance2_subject2,dance,0.020966379166835702,0.11274129612792623,0.0029424354701671077,0.0372503288090229,True
155943,1,634,dance1_subject3,dance,0.06639569484941785,-0.003346763951166317,0.01043298054784098,0.04363906756043434,True
155970,1,5606,fightAndSports1_subject4,fightAndSports,0.01987685038579281,-0.05178705337249831,0.07323330357521417,0.04540131241083145,True
155984,1,6922,run1_subject5,run,0.1871861311462456,0.0028712182489637676,0.003013173196664326,0.020815987139940262,True
155995,1,7988,sprint1_subject2,sprint,-0.24391752238841183,0.23443907953993867,0.5726152522773852,0.015106732957065105,True
156006,1,6843,run1_subject2,run,-0.07941379356539817,-0.003208058096373167,0.06378469331030037,0.04494087025523186,True
156098,1,7237,run2_subject1,run,0.009275472448571727,0.05642000866195746,0.00590710661635013,0.038251131772994995,True
156111,1,7896,sprint1_subject2,sprint,-0.3434173751078413,-0.2681858691058394,0.05369844414922358,0.022259052842855453,True
156135,1,5767,jumps1_subject1,jumps,0.13891557578370445,-0.04281522278075954,0.006180639702134663,0.0390637032687664,True
156157,1,7824,sprint1_subject2,sprint,0.03866734391823062,0.06647844232995356,0.008390760635397213,0.020709961652755737,True
156263,1,5660,fightAndSports1_subject4,fightAndSports,-0.08721746877411983,0.3666796527333286,0.3476708876346194,0.005716577637940645,True
156269,1,5032,fight1_subject5,fight,-0.46690401356687106,-0.09825526634286774,0.5803915929702792,-0.003668203018605709,True
156282,1,3433,fallAndGetUp2_subject2,fallAndGetUp,-0.055389770788069274,0.12882041296444485,0.027888275479361024,0.005721331108361483,True
156300,1,5598,fightAndSports1_subject4,fightAndSports,0.041216088193536365,-0.05839938148609286,0.04512148295987301,0.035216763615608215,True
156306,1,7800,sprint1_subject2,sprint,-0.03696542009824903,0.02217401723859045,0.004709516972030233,0.022029045969247818,True
156350,1,8425,walk1_subject1,walk,0.09027089165062264,-0.02786045776707221,0.0037201231000159193,0.03552721440792084,True
156363,1,5893,jumps1_subject1,jumps,-0.3816851769044269,-0.5920313396363375,0.5604072552421971,0.031838539987802505,True
156376,1,4363,fight1_subject2,fight,0.856269473402549,1.1344436580540187,0.4143181457385955,-0.0038958038203418255,True
156416,1,8829,walk1_subject2,walk,0.28848743713812797,0.17745773349321958,0.1906703928026853,0.000739704817533493,True
156453,1,6456,jumps1_subject5,jumps,-0.3945156805949626,-0.7588442472296558,0.22275007968382862,0.018162861466407776,True
156456,1,5350,fightAndSports1_subject1,fightAndSports,0.02844858284921936,-0.044835569626193464,0.05583060267894007,0.0332736074924469,True
156461,1,6508,jumps1_subject5,jumps,-0.385439578628727,0.3136034640274579,1.1679945028729428,0.016101814806461334,True
156474,1,7865,sprint1_subject2,sprint,0.03602668699243804,0.10013591914808238,0.016075773372141982,0.019389068707823753,True
156502,1,5685,jumps1_subject1,jumps,-0.035609842064774716,-0.25577149370442803,0.02070814526657417,0.020782791078090668,True
156509,1,9391,walk2_subject1,walk,0.05066041747970667,-0.01342040888119674,0.006086124924172786,0.03701794892549515,True
156522,1,8000,sprint1_subject2,sprint,-0.03793782658410217,0.1315761940261043,0.6325930796159356,0.004783450625836849,True
156523,1,5354,fightAndSports1_subject1,fightAndSports,0.145741598908658,-0.00949684751045724,0.03782433851106877,0.04122551530599594,True
156545,1,5358,fightAndSports1_subject1,fightAndSports,-0.007949053435966452,0.15839911042608115,0.016705556722899015,0.03861415386199951,True
156566,1,1892,dance2_subject4,dance,0.15154164786837315,-0.012576814681421227,0.008162000647247095,0.04367528483271599,True
156661,1,5534,fightAndSports1_subject4,fightAndSports,0.11205105210340144,-0.13291515737681273,0.0010504477868535315,0.033862922340631485,True
156666,1,7490,run2_subject4,run,0.08143826667519606,-0.0002994467182704,0.009822991873146789,0.020322676748037338,True
156669,1,7021,run1_subject5,run,0.10090677462970163,0.00028276614638995235,0.16501306645986583,-0.04513409733772278,True
156714,1,245,dance1_subject1,dance,-0.18299416296192067,0.3610118157018413,0.5603957267991806,0.024096567183732986,True
156770,1,7816,sprint1_subject2,sprint,-0.031563132746513255,0.10335110739454326,0.01004211414368628,0.005870938766747713,True
156813,1,5342,fightAndSports1_subject1,fightAndSports,0.09335038803727014,-0.02352222734028309,0.04876384077780761,0.029409680515527725,True
156855,1,9462,walk2_subject1,walk,-0.06138800781061658,0.06658277713219703,0.4157280555487099,0.020206544548273087,True
156981,1,6294,jumps1_subject5,jumps,0.31275226109790766,-0.09158264449524137,0.003851691364260694,0.013650444336235523,True
156982,1,4221,fight1_subject2,fight,-0.017819406827793316,0.10740226606690294,0.006860804999428372,0.02343849651515484,True
157019,1,4963,fight1_subject5,fight,-0.45843594404260885,0.16645368633995442,0.43857611396668744,-0.02815723791718483,True
157021,1,7817,sprint1_subject2,sprint,-0.08359835853932945,0.1065758443351696,0.009935035952056309,0.014062274247407913,True
157024,1,5333,fightAndSports1_subject1,fightAndSports,0.14903701730699875,0.14756208667855653,0.01111363202506167,0.03657468035817146,True
157053,1,6819,run1_subject2,run,-0.3397069393869142,-0.112590269610124,0.2711816785723976,0.04263317212462425,True
157061,1,2017,dance2_subject4,dance,0.1663262096360562,-0.015058066921258875,0.0027576436026492384,0.03795386478304863,True
157126,1,5353,fightAndSports1_subject1,fightAndSports,-0.005006355995980201,-0.08717568767463954,0.046529175179076114,0.03763478621840477,True
157133,1,6261,jumps1_subject2,jumps,-0.1536384690466909,0.09682493142380173,0.02079979535284943,0.03234867751598358,True
157137,1,6507,jumps1_subject5,jumps,-0.20140896181401768,0.14141698905447558,1.1585275726167061,0.01400467287749052,True
157144,1,2452,fallAndGetUp1_subject1,fallAndGetUp,-0.017934205782368713,-0.09654497941947612,0.006094368804736479,0.027639292180538177,True
157166,1,6799,run1_subject2,run,-0.09863707346515109,0.032738912752511846,0.09436357705865073,0.04718177393078804,True
157171,1,5597,fightAndSports1_subject4,fightAndSports,0.03775665505817078,0.04333917973350278,0.04801965269359681,0.035516560077667236,True
157177,1,5845,jumps1_subject1,jumps,0.10408415690602285,-0.17665682374650335,0.41082488024982783,0.03368944302201271,True
157218,1,500,dance1_subject2,dance,0.1294988082785419,0.16886865547472027,0.008200060772227865,0.005065279547125101,True
157220,1,5032,fight1_subject5,fight,-0.457560292244913,-0.10464657222592402,0.5803915929702792,-0.01623525656759739,True
157244,1,1755,dance2_subject3,dance,0.16892133211140034,-0.005654325949471546,0.005961521720841596,0.041357461363077164,True
157253,1,2942,fallAndGetUp1_subject4,fallAndGetUp,-0.320250137605755,-0.13225362311253294,0.3789686450426303,0.031773652881383896,True
157284,1,5676,fightAndSports1_subject4,fightAndSports,-0.7505620996095902,0.12638810818353938,0.4195407362303015,-0.008837588131427765,True
157315,1,5609,fightAndSports1_subject4,fightAndSports,0.03134603334262645,-0.14014997097572804,0.09377512112666521,0.0308552049100399,True
157350,1,3782,fallAndGetUp2_subject3,fallAndGetUp,0.19756917607426816,0.01035086891702472,0.20443271742326669,0.03440897911787033,True
157354,1,7254,run2_subject1,run,0.03747495469684925,0.07935880874925304,0.001564597722917299,0.03816835209727287,True
157367,1,8034,sprint1_subject2,sprint,0.33961951185688205,-0.23709220439832737,0.658862368931315,0.01049796026200056,True
157373,1,6812,run1_subject2,run,0.025211672662944752,0.14348635631401396,0.15869434130087073,0.04286910593509674,True
157375,1,10930,walk3_subject3,walk,0.12206995634402786,-0.03441044426642282,0.06369069869838456,0.03477316349744797,True
157387,1,2381,dance2_subject5,dance,0.13832060858097306,-0.229520141535568,0.28732793373989063,0.03215501084923744,True
157393,1,6832,run1_subject2,run,-0.3278332333572512,0.15784340752839193,0.16323183666812677,0.014469179324805737,True
157406,1,8041,sprint1_subject2,sprint,-0.29378245918227697,0.23827585096192064,0.625648119847449,0.001965375617146492,True
157432,1,8129,sprint1_subject4,sprint,0.21222852696098454,0.015219683547133085,0.01025013266205557,0.03825286403298378,True
157434,1,5697,jumps1_subject1,jumps,0.15409373188369388,-0.18019081342864746,0.021522358992367374,0.00455965381115675,True
157445,1,9318,walk2_subject1,walk,0.06856520290193613,-0.016154617939865897,0.007545585786134938,0.027106953784823418,True
157503,1,6764,run1_subject2,run,-0.0782231174462008,-0.04649537089233262,0.19921532146725163,0.051411863416433334,True
157506,1,806,dance1_subject3,dance,-0.019052193355914588,0.13967584347329373,0.06808221103727602,0.04031967371702194,True
157519,1,1397,dance2_subject2,dance,-0.044528737274133694,0.13969521891837033,0.009125932575539062,0.004566362593322992,True
157529,1,6901,run1_subject5,run,0.09547785529139739,-0.055622705496045075,0.002541595096653135,0.01022461336106062,True
157568,1,996,dance2_subject1,dance,0.03261699453858926,0.002931956079232335,0.005852420696690472,0.0383622981607914,True
157572,1,5811,jumps1_subject1,jumps,-0.04276961467116339,0.05436944571044395,0.16966497935595862,0.017504964023828506,True
157580,1,7519,run2_subject4,run,0.10546326650997272,-0.04167578462398254,0.021341847939859736,0.037713080644607544,True
157626,1,11092,walk3_subject4,walk,0.18282189656602976,-0.03494649393316082,0.01179188413820134,0.02363329380750656,True
157677,1,7174,run1_subject5,run,0.031552590506905315,0.7007009570330837,0.9778329518274771,0.0156345684081316,True
157683,1,2460,fallAndGetUp1_subject1,fallAndGetUp,0.14829146931035672,-0.016650975454544914,0.0033136104018703033,0.01720612868666649,True
157685,1,8059,sprint1_subject2,sprint,-0.3347225023580319,0.18046586234699719,0.6529099973479557,0.018877916038036346,True
157697,1,5352,fightAndSports1_subject1,fightAndSports,0.07522813561911158,0.02930279887843498,0.04916338597126976,0.034856945276260376,True
157698,1,10996,walk3_subject3,walk,-0.21891484920787746,-0.1507457065560223,0.22299065625979653,0.024722246453166008,True
157702,1,6415,jumps1_subject5,jumps,0.12818534496016792,0.045813056752996795,0.031847554980797894,0.017959032207727432,True
157704,1,7818,sprint1_subject2,sprint,0.059379316339331946,0.10045591934586467,0.009629732749532558,0.01110144890844822,True
157717,1,10171,walk3_subject1,walk,0.07551054670865297,-0.1726809810695269,0.0030561718951507173,0.012323561124503613,True
157720,1,6715,run1_subject2,run,-0.24099310914729846,-0.04980216907917483,0.007042037455938246,0.024058280512690544,True
157739,1,7846,sprint1_subject2,sprint,0.05138878166665347,0.06309045396659815,0.011200029871022043,0.030745454132556915,True
157772,1,6462,jumps1_subject5,jumps,-0.3371311862224771,-0.07339968304630784,0.41831365481481236,0.022946735844016075,True
157779,1,4453,fight1_subject2,fight,-0.280483169911349,0.16381919805516984,1.1327371466910383,-0.005770114716142416,True
157785,1,7291,run2_subject1,run,0.18769595665647218,-0.06906527064042095,0.0018921430387629835,0.030831456184387207,True
157791,1,5355,fightAndSports1_subject1,fightAndSports,-0.05009388354059094,0.057634235532395155,0.03425085477467796,0.039595119655132294,True
157804,1,2070,dance2_subject4,dance,0.24152300329710003,0.07393513430560153,0.002707664950487555,0.046843353658914566,True
157840,1,8171,sprint1_subject4,sprint,0.15342370312598194,-0.04564887615367404,0.005930771537188054,0.01386087853461504,True
157845,1,187,dance1_subject1,dance,-0.29549989448178343,-0.058864290099892545,0.04786684896732681,0.023794997483491898,True
157846,1,4599,fight1_subject3,fight,0.13666958950566657,0.11276008413967037,0.010893743446059145,0.030751656740903854,True
157847,1,4566,fight1_subject3,fight,0.09511684460075524,0.0065041790427398305,0.006973308684767991,0.03501969948410988,True
157858,1,8138,sprint1_subject4,sprint,0.24658521279437498,0.004790202950125557,0.003931354215254987,0.04029671847820282,True
157870,1,2385,dance2_subject5,dance,-0.04392102490441582,-0.22721340297194595,0.29286254453825117,0.024496708065271378,True
157900,1,5548,fightAndSports1_subject4,fightAndSports,-0.14690811014477903,0.27833544512430153,0.012349080883112522,0.019354557618498802,True
157917,1,4532,fight1_subject3,fight,0.16629877396898698,0.0684455451534068,0.005924005178053284,0.04519166424870491,True
157936,1,8145,sprint1_subject4,sprint,0.1643237886716345,-0.009950136729160654,0.002518721846055165,0.04052747040987015,True
157945,1,479,dance1_subject2,dance,0.15062118152824383,0.036915319461475665,0.005333683285717363,0.016535378992557526,True
157976,1,7376,run2_subject1,run,0.021301102806545638,-0.1118299071508201,0.015764131047341624,0.028207920491695404,True
157995,1,3572,fallAndGetUp2_subject2,fallAndGetUp,-0.07440486216000002,0.13462863615797674,0.08770021560406725,0.011195980943739414,True
158040,1,5350,fightAndSports1_subject1,fightAndSports,0.08333665667294532,-0.10349827043047359,0.05583060267894007,0.03589571639895439,True
