motion,family,global_frame,motion_frame,pc1,pc2,sample_count
walk1_subject5,walk,9118,148,0.24044577708003276,-0.1117855638602622,9
walk1_subject5,walk,9120,150,0.21934472887261838,-0.26832002966858737,12
walk1_subject5,walk,9123,153,0.1279338596662281,-0.21466223970575235,19
walk1_subject5,walk,9125,155,0.12133369142104575,-0.11841924701862969,16
walk1_subject5,walk,9128,158,0.25591529735478047,-0.004419340427532947,15
walk1_subject5,walk,9130,160,0.10316477662702792,-0.027328067572258113,14
walk1_subject5,walk,9133,163,-0.08315599290277181,-0.034344448951136475,11
walk1_subject5,walk,9135,165,-0.12911402077801598,-0.03301482095590859,16
walk1_subject5,walk,9138,168,-0.18625260941574184,-0.0019334539636108698,16
walk1_subject5,walk,9140,170,-0.25256616751477146,0.03429188138291679,13
walk1_subject5,walk,9143,173,-0.36599414561959576,0.19261130238923768,22
walk1_subject5,walk,9145,175,-0.3289793176133803,0.1798737430165938,13
walk1_subject5,walk,9148,178,0.03473695674442351,-0.25179064727388834,25
walk1_subject5,walk,9150,180,0.09964707658876076,-0.4199797048955691,10
walk1_subject5,walk,9153,183,0.14010553034783219,-0.39507597334269184,19
walk1_subject5,walk,9155,185,0.2054236579838366,-0.22712922603567776,12
walk1_subject5,walk,9158,188,0.1441541148351239,0.1418068740075652,14
walk1_subject5,walk,9160,190,0.035245344985507764,0.2776282413455933,13
walk1_subject5,walk,9163,193,0.05846676101563435,0.04267581784544111,14
walk1_subject5,walk,9165,195,0.002545687497859578,-0.11260245691998771,12
walk1_subject5,walk,9168,198,-0.2999931522422915,-0.11783380893003992,16
walk1_subject5,walk,9170,200,-0.3559820819618289,-0.2377563473307076,42
walk1_subject5,walk,9173,203,-0.21620575718048105,0.1328647908960245,37
walk1_subject5,walk,9175,205,0.028579001747597574,0.3618490051575861,41
walk1_subject5,walk,9178,208,-0.13674820725581074,0.20342443559938525,36
walk1_subject5,walk,9180,210,-0.2569589187118072,0.03893547085387062,56
walk1_subject5,walk,9183,213,-0.6508050275857659,-0.20783624983841997,32
walk1_subject5,walk,9185,215,-0.9845877863216093,-0.260867772832636,47
walk1_subject5,walk,9188,218,-0.27258482036815873,-0.07671502295143291,22
walk1_subject5,walk,9190,220,0.41343462355139005,0.28554804725581756,41
walk1_subject5,walk,9193,223,0.6565477809331584,0.5085584050317004,46
walk1_subject5,walk,9195,225,0.7166927340583525,0.34798176433825745,33
walk1_subject5,walk,9198,228,0.7117813843328538,0.047039084071438794,42
walk1_subject5,walk,9200,230,0.569621982328467,-0.20153904855654864,46
walk1_subject5,walk,9203,233,0.5296568639921078,-0.3266628109719656,50
walk1_subject5,walk,9205,235,0.7272417075480218,-0.23074497462882426,41
walk1_subject5,walk,9208,238,1.015604666900069,-0.15334539878613834,43
walk1_subject5,walk,9210,240,0.7716755440786502,-0.2923169002404383,33
walk1_subject5,walk,9213,243,0.17721690774254464,-0.42983943699298677,47
walk1_subject5,walk,9215,245,0.05448738271230076,-0.3514965321219768,41
walk1_subject5,walk,9218,248,0.08882787451761151,-0.14169594466439148,42
walk1_subject5,walk,9220,250,0.021315530755546156,-0.039425527245033044,22
walk1_subject5,walk,9223,253,-0.32624396718040116,-0.13084767598862326,23
walk1_subject5,walk,9225,255,-0.25791691500508435,-0.35343470137205996,21
walk1_subject5,walk,9228,258,-0.45989013698447667,-0.5194806828747529,19
walk1_subject5,walk,9230,260,-0.5920156771276611,-0.28888656915047123,19
walk1_subject5,walk,9233,263,-0.7612867654180104,0.31189238171243033,17
walk1_subject5,walk,9235,265,-0.45315101385578804,0.3328425934620999,16
walk1_subject5,walk,9238,268,-0.11595077445413886,0.22934194589760143,20
walk1_subject5,walk,9240,270,-0.18141678895943095,0.18433728688234352,27
walk1_subject5,walk,9243,273,-0.3060713946860499,0.11456147850821628,20
walk1_subject5,walk,9245,275,-0.16790132428029503,0.021363065482081334,18
walk1_subject5,walk,9248,278,0.027568929766050528,-0.17200568241068903,22
walk1_subject5,walk,9250,280,-0.011214773762919942,-0.20715208648560618,17
walk1_subject5,walk,9253,283,-0.003966572122049022,0.04655440409599333,28
walk1_subject5,walk,9255,285,-0.0888327142372814,0.1855583098000872,20
walk1_subject5,walk,9258,288,-0.31525060095881885,0.15253802594783672,23
walk1_subject5,walk,9260,290,-0.6475738662300229,0.35306699974647754,19
walk1_subject5,walk,9263,293,-0.504143960576678,0.41130050030748916,20
walk1_subject5,walk,9265,295,-0.1212978086371129,-0.08220484825160063,17
walk1_subject5,walk,9268,298,0.20594115881237435,-0.506280562839727,23
walk2_subject1,walk,9269,0,-0.014042614457572128,-0.41270264917085087,16
walk2_subject1,walk,9272,3,-0.11492849668101796,-0.2908087394698376,23
walk2_subject1,walk,9274,5,0.041324402040944466,-0.22227065916857908,25
walk2_subject1,walk,9277,8,0.13806375629738238,-0.13404653766667424,28
walk2_subject1,walk,9279,10,0.1257236455418008,-0.10310713110996364,34
walk2_subject1,walk,9282,13,0.12557213302530226,-0.06533571871656717,27
walk2_subject1,walk,9284,15,0.10005316770727775,-0.06707307413131437,30
walk2_subject1,walk,9287,18,0.08809652922138987,-0.044814017459746766,28
walk2_subject1,walk,9289,20,0.09864089336115531,-0.04789770307857527,27
walk2_subject1,walk,9292,23,0.08679984175914479,-0.03377523217969416,30
walk2_subject1,walk,9294,25,0.08058777509323857,-0.04943246577182964,23
walk2_subject1,walk,9297,28,0.09927119127872812,-0.03544940390277297,25
walk2_subject1,walk,9299,30,0.09257785692962195,-0.04575543236313369,24
walk2_subject1,walk,9302,33,0.09572878317368597,-0.031560234624859324,33
walk2_subject1,walk,9304,35,0.08969696150226097,-0.042699074282880306,31
walk2_subject1,walk,9307,38,0.10570465502371577,-0.026182663733181667,34
walk2_subject1,walk,9309,40,0.12466973465488282,-0.041513936809315054,22
walk2_subject1,walk,9312,43,0.08339957710752371,-0.029587656079666253,27
walk2_subject1,walk,9314,45,0.0948641640334501,-0.025333796903379596,27
walk2_subject1,walk,9317,48,0.12721454150354936,-0.006232329940519536,27
walk2_subject1,walk,9319,50,0.09504955088046035,-0.024606167427462404,30
walk2_subject1,walk,9322,53,0.10706131318077379,-0.006707259668702497,39
walk2_subject1,walk,9324,55,0.10308113248436028,-0.023305808523852264,33
walk2_subject1,walk,9327,58,0.10235110938909617,-0.02622391964574067,40
walk2_subject1,walk,9329,60,0.1147084863739137,-0.02130735544182611,31
walk2_subject1,walk,9332,63,0.11361168042662347,-0.010484674921568418,26
walk2_subject1,walk,9334,65,0.10992441022211923,-0.015002075258643948,35
walk2_subject1,walk,9337,68,0.11534734213016844,-0.01879686406232789,31
walk2_subject1,walk,9339,70,0.10368364721237575,-0.008196833150853334,37
walk2_subject1,walk,9342,73,0.11653791621104578,-0.023782193972932183,27
walk2_subject1,walk,9344,75,0.09335693741868444,-0.027544730197063837,40
walk2_subject1,walk,9347,78,0.11988505273748631,-0.018115087708227826,34
walk2_subject1,walk,9349,80,0.11995803006981035,-0.01080524389898212,48
walk2_subject1,walk,9352,83,0.11371451023899108,-0.009668162985075827,38
walk2_subject1,walk,9354,85,0.10232391870989196,-0.016007034125732032,47
walk2_subject1,walk,9357,88,0.08304129104796855,-0.044138965493530885,33
walk2_subject1,walk,9359,90,0.09814845810695422,-0.022124549810331143,34
walk2_subject1,walk,9362,93,0.12092846538537434,-0.014804171892451728,33
walk2_subject1,walk,9364,95,0.10495145097591183,-0.029147827808049587,55
walk2_subject1,walk,9367,98,0.09482270319856691,-0.029372956795574032,26
walk2_subject1,walk,9369,100,0.10043032581424086,-0.012036037228463432,45
walk2_subject1,walk,9372,103,0.11667371077038818,-0.014207695396848151,35
walk2_subject1,walk,9374,105,0.0990109565195057,-0.03488855682686568,39
walk2_subject1,walk,9377,108,0.1002998698596003,-0.02302743276135067,45
walk2_subject1,walk,9379,110,0.09845711831862193,-0.0335659264589178,37
walk2_subject1,walk,9382,113,0.0946533006970213,-0.03865469659728522,47
walk2_subject1,walk,9384,115,0.11497964390515229,-0.028980558069010787,46
walk2_subject1,walk,9387,118,0.10916722760527334,-0.02205449903623298,35
walk2_subject1,walk,9389,120,0.11109224926564584,-0.01660429260441696,45
walk2_subject1,walk,9392,123,0.12211029566207125,-0.029977457393254553,37
walk2_subject1,walk,9394,125,0.12039365876365377,-0.03009725071857961,46
walk2_subject1,walk,9397,128,0.1261134891905073,-0.020802914564857364,37
walk2_subject1,walk,9399,130,0.1174618424618108,-0.023325928622877336,47
walk2_subject1,walk,9402,133,0.08782041400064111,-0.04859273426842247,31
walk2_subject1,walk,9404,135,0.04831140459148101,-0.05981608649983885,39
walk2_subject1,walk,9407,138,-0.04167316779485998,0.008859229228796997,43
walk2_subject1,walk,9409,140,-0.10270438582007563,0.11797522873282593,31
walk2_subject1,walk,9412,143,-0.25753188486434486,0.10983590399128976,35
walk2_subject1,walk,9414,145,-0.31699406375168615,0.12985149262740853,45
walk2_subject1,walk,9417,148,-0.433260125979038,0.11435791941900819,44
walk2_subject1,walk,9419,150,-0.41250212295047695,0.0404463337034531,21
walk2_subject1,walk,9422,153,-0.041213920318444786,-0.2711244949852703,25
walk2_subject1,walk,9424,155,-0.07991805661941107,-0.3835056879554509,25
walk2_subject1,walk,9427,158,-0.16990116711491882,-0.3913627742085094,31
walk2_subject1,walk,9429,160,-0.19506661624692329,-0.40106998042791336,20
walk2_subject1,walk,9432,163,-0.12815390712551827,-0.31167634472025507,30
walk2_subject1,walk,9434,165,-0.03282584362437932,-0.2226477764836532,27
walk2_subject1,walk,9437,168,0.12101323485850198,-0.13384077030357255,40
walk2_subject1,walk,9439,170,0.19023862212602582,-0.0970622568835079,25
walk2_subject1,walk,9442,173,0.25653108604611286,0.14192108965248912,29
walk2_subject1,walk,9444,175,0.3272363948060115,0.12684852278034048,30
walk2_subject1,walk,9447,178,0.2049493501644985,0.02124665241668809,34
walk2_subject1,walk,9449,180,0.15351205170934046,-0.004371009548828325,26
walk2_subject1,walk,9452,183,0.06479491752904831,0.004036510899732518,38
walk2_subject1,walk,9454,185,-0.07634553466093824,-0.02748798330317489,35
walk2_subject1,walk,9457,188,-0.515128404423276,0.1769014032240579,32
walk2_subject1,walk,9459,190,-0.4435122501981634,0.20943634273158815,26
walk2_subject1,walk,9462,193,-0.12455134420240016,0.1281077876672693,18
walk2_subject1,walk,9464,195,-0.00038729172815275825,0.056634534538596036,30
walk2_subject1,walk,9467,198,-0.03093341140740257,-0.06187488228168129,34
walk2_subject1,walk,9469,200,-0.11002395241909382,-0.12080079785171438,21
walk2_subject1,walk,9472,203,-0.19923337916367162,-0.22994275698875893,19
walk2_subject1,walk,9474,205,-0.17934257124135522,-0.2870780074392083,14
walk2_subject1,walk,9477,208,-0.085592541609852,-0.2936573185655771,15
walk2_subject1,walk,9479,210,0.03535095045427578,-0.15836550551777323,19
walk2_subject1,walk,9482,213,0.13233290916005105,0.042520914190009036,25
walk2_subject1,walk,9484,215,0.1933377311925558,0.12106010013036349,20
walk2_subject1,walk,9487,218,0.03207281221511679,0.2422937324578321,19
walk2_subject1,walk,9489,220,-0.18076152833390763,0.2599352616025137,17
walk2_subject1,walk,9492,223,-0.5537085351627031,-0.024675715226020495,20
walk2_subject1,walk,9494,225,-0.43448383022544945,-0.3025235308935139,15
walk2_subject1,walk,9497,228,0.13556566328670688,-0.3468696421015285,18
walk2_subject1,walk,9499,230,0.06178217042745484,-0.09808108747270428,18
walk2_subject1,walk,9502,233,-0.020427342166162585,0.04847618655834417,19
walk2_subject1,walk,9504,235,-0.01691683331799282,0.00672676456721185,14
walk2_subject1,walk,9507,238,-0.023781514011707847,-0.09344301827787088,14
walk2_subject1,walk,9509,240,-0.1225241576725955,-0.025953494824339396,22
walk2_subject1,walk,9512,243,-0.11577040676927336,0.18130528901239473,27
walk2_subject1,walk,9514,245,0.22356523846140794,0.20667890070434972,15
walk2_subject1,walk,9517,248,0.23182252444344092,0.2659879574678836,23
walk2_subject1,walk,9519,250,0.19729120036874187,0.1418397001872093,12
walk2_subject1,walk,9522,253,0.046605472981525065,-0.19780803890713702,16
walk2_subject1,walk,9524,255,-0.07694932445382122,-0.3719344946954627,14
walk2_subject1,walk,9527,258,-0.2192259862936915,-0.399791993864949,19
walk2_subject1,walk,9529,260,-0.2516013486816619,-0.3110641174202464,12
walk2_subject1,walk,9532,263,-0.3332206405221938,-0.20317520322249977,14
walk2_subject1,walk,9534,265,-0.17011551289807592,0.02692740112315369,12
walk2_subject1,walk,9537,268,-0.06382859577791705,-0.02823096608709782,10
walk2_subject1,walk,9539,270,0.11468823906053277,-0.0947109419353783,12
walk2_subject1,walk,9542,273,0.22424731803786643,-0.1353618053068723,19
walk2_subject1,walk,9544,275,0.04912055429884659,-0.17678628070870978,12
walk2_subject1,walk,9547,278,0.03543283059643384,-0.21910145218468124,20
walk2_subject1,walk,9549,280,0.13509385405085456,-0.2171440872011996,14
walk2_subject1,walk,9552,283,0.11376794934759106,-0.24481603955657846,16
walk2_subject1,walk,9554,285,0.1628950280346381,-0.1507296784862176,23
walk2_subject1,walk,9557,288,0.1519065027194493,-0.1369384282765429,15
walk2_subject1,walk,9559,290,0.11042021101471605,-0.1343683045818675,21
walk2_subject1,walk,9562,293,0.018759479637689327,-0.04525307237806268,8
walk2_subject1,walk,9564,295,0.0184803174962091,-0.06483638949038256,9
walk2_subject1,walk,9567,298,0.03145328768392866,-0.09285283169283302,17
walk2_subject3,walk,9568,0,-0.1471312899008427,-0.10416559205678605,27
walk2_subject3,walk,9571,3,0.10442554331152826,-0.14007709623238437,34
walk2_subject3,walk,9573,5,0.16388147686647214,-0.1084550927258521,26
walk2_subject3,walk,9576,8,0.1467494888069272,-0.07079791419644146,25
walk2_subject3,walk,9578,10,0.1311907536723222,-0.04822294617234612,23
walk2_subject3,walk,9581,13,0.06277889158531788,-0.03130868431119887,28
walk2_subject3,walk,9583,15,0.0025829721706064207,-0.008451982476338493,23
walk2_subject3,walk,9586,18,-0.037261068616504286,-0.004446411899592545,12
walk2_subject3,walk,9588,20,-0.0763979691586264,-0.013289046721341489,21
walk2_subject3,walk,9591,23,-0.10630750239765438,-0.021795239510201944,31
walk2_subject3,walk,9593,25,-0.094345270934617,-0.012877341267604127,30
walk2_subject3,walk,9596,28,-0.036018769576871834,0.005615350070433487,19
walk2_subject3,walk,9598,30,0.0036257404544069796,0.0047433242719615645,26
walk2_subject3,walk,9601,33,0.03054159117824265,0.006447375272047216,25
walk2_subject3,walk,9603,35,0.06660990710157115,0.019454716838351337,32
walk2_subject3,walk,9606,38,0.08765580707208742,0.0320921665153886,33
walk2_subject3,walk,9608,40,0.07881783124074532,0.016778494673375735,32
walk2_subject3,walk,9611,43,0.07640904298732279,0.031506901186163755,24
walk2_subject3,walk,9613,45,0.05550551431390126,0.04191496605413509,24
walk2_subject3,walk,9616,48,0.09798532139849463,0.030041164692978677,19
walk2_subject3,walk,9618,50,0.04469748737942663,0.025236587374138426,21
walk2_subject3,walk,9621,53,0.0915598661570025,0.030579437903286932,19
walk2_subject3,walk,9623,55,0.0887330066999092,0.051182868822619285,28
walk2_subject3,walk,9626,58,0.10051717329386779,0.03498273901817282,13
walk2_subject3,walk,9628,60,0.06765246104511075,0.05136742061686898,15
walk2_subject3,walk,9631,63,0.12205895072227763,0.056201349964040165,17
walk2_subject3,walk,9633,65,0.09946560375071409,0.05425390905683935,23
walk2_subject3,walk,9636,68,0.1053549204527647,0.05529348475630891,24
walk2_subject3,walk,9638,70,0.09270090974126388,0.014608001279557602,15
walk2_subject3,walk,9641,73,0.09718870438336574,0.03352168263412868,17
walk2_subject3,walk,9643,75,0.10878093155461763,0.05053059800702514,16
walk2_subject3,walk,9646,78,0.08325195203446704,0.04047365626892206,17
walk2_subject3,walk,9648,80,0.1003050388130803,0.07013459732621644,12
walk2_subject3,walk,9651,83,0.11018613637251572,0.043665170375730575,22
walk2_subject3,walk,9653,85,0.10335618338643796,0.048437449573215816,25
walk2_subject3,walk,9656,88,0.12079603429579996,0.03350572301659127,15
walk2_subject3,walk,9658,90,0.08722388263658647,0.044919661707088415,15
walk2_subject3,walk,9661,93,0.1104943988003631,0.03711837822961814,14
walk2_subject3,walk,9663,95,0.09219639441773148,0.043974234398547536,21
walk2_subject3,walk,9666,98,0.08210108490298393,0.03154591936734554,21
walk2_subject3,walk,9668,100,0.12343720737094485,0.08134788280735332,7
walk2_subject3,walk,9671,103,0.11774883204996434,0.047259710843572625,3
walk2_subject3,walk,9673,105,0.14641236589887913,0.05435213877174196,6
walk2_subject3,walk,9676,108,0.07350570686841046,0.043280600926708594,3
walk2_subject3,walk,9678,110,0.07672714374595158,0.004107830508928843,4
walk2_subject3,walk,9681,113,0.08645324111994768,0.04066119277287332,5
walk2_subject3,walk,9683,115,0.0949987855585861,0.04564420451281523,12
walk2_subject3,walk,9686,118,0.04378926063630218,0.09235640382872401,7
walk2_subject3,walk,9688,120,0.08480047395523241,0.04664989890755577,2
walk2_subject3,walk,9691,123,0.09686552379433094,0.07061119998988336,6
walk2_subject3,walk,9693,125,0.0825866797788049,0.06642796969316053,6
walk2_subject3,walk,9696,128,0.09785909757712286,0.06098594205624888,5
walk2_subject3,walk,9698,130,0.0974467198021331,0.05068141127341908,7
walk2_subject3,walk,9701,133,0.15334933679290658,0.06957023964927256,2
walk2_subject3,walk,9703,135,0.19097058593111566,0.12548237069943535,10
walk2_subject3,walk,9706,138,0.3877892701828961,0.33720541359961487,8
walk2_subject3,walk,9708,140,0.43841704125016556,0.34009727461266426,6
walk2_subject3,walk,9711,143,0.3085533062024304,0.27111820738540016,3
walk2_subject3,walk,9713,145,0.06447125079007363,0.16768523203516061,10
walk2_subject3,walk,9716,148,-0.1988481755125533,-0.0027234799575685392,3
walk2_subject3,walk,9718,150,-0.11912467371554371,-0.09603559152748747,26
walk2_subject3,walk,9721,153,-0.1741062167133601,-0.028619818837984257,36
walk2_subject3,walk,9723,155,-0.2965761347757372,0.04986728491471352,39
walk2_subject3,walk,9726,158,-0.41208934794951757,0.010582832973710685,26
walk2_subject3,walk,9728,160,-0.31635743235411506,-0.15411619221362782,35
walk2_subject3,walk,9731,163,0.00022851784550240173,-0.3352434038018445,38
walk2_subject3,walk,9733,165,0.22425056609431526,-0.17805974469129832,33
walk2_subject3,walk,9736,168,0.13003658042131785,0.06717036968656276,37
walk2_subject3,walk,9738,170,0.06398362560253709,-0.10164569438793836,26
walk2_subject3,walk,9741,173,-0.10129573244159962,0.016209066837361702,38
walk2_subject3,walk,9743,175,-0.1637456059884269,0.015555148391497034,35
walk2_subject3,walk,9746,178,-0.14623562316723798,0.07213698710204824,40
walk2_subject3,walk,9748,180,-0.08993115129959764,0.206586385539691,35
walk2_subject3,walk,9751,183,-0.039384651847973934,0.3354925969648298,45
walk2_subject3,walk,9753,185,0.04213418248751895,0.3811609627521489,24
walk2_subject3,walk,9756,188,0.0856806880776918,0.2434277647453112,37
walk2_subject3,walk,9758,190,0.13981488608432846,0.17912531920560534,29
walk2_subject3,walk,9761,193,0.3160627883382552,0.19975650413657572,26
walk2_subject3,walk,9763,195,0.305709295341295,0.2317396819806653,23
walk2_subject3,walk,9766,198,0.2611878115583579,0.14892369874092315,30
walk2_subject3,walk,9768,200,0.24618955843522355,0.11155043451505013,20
walk2_subject3,walk,9771,203,0.14992996838852046,0.07055657243315852,21
walk2_subject3,walk,9773,205,0.034483868405501494,0.045739529807095204,20
walk2_subject3,walk,9776,208,-0.06335607594511186,0.06731784676977545,26
walk2_subject3,walk,9778,210,-0.1042964674370343,0.05038780719569731,15
walk2_subject3,walk,9781,213,-0.06762039763034147,0.07129155608626922,27
walk2_subject3,walk,9783,215,-0.05025012785868275,0.04298816716630327,16
walk2_subject3,walk,9786,218,-0.09034645099141364,0.03483224377997625,18
walk2_subject3,walk,9788,220,-0.10176146284124178,0.031113578629429355,24
walk2_subject3,walk,9791,223,-0.11575633051405534,0.03145116539013711,27
walk2_subject3,walk,9793,225,-0.1131813332249583,0.032397965091371536,29
walk2_subject3,walk,9796,228,-0.08489878413676727,0.04527791572848276,18
walk2_subject3,walk,9798,230,-0.07722286602434882,0.045129716930383104,23
walk2_subject3,walk,9801,233,-0.0990970066491689,0.05600021570537545,18
walk2_subject3,walk,9803,235,-0.08924159808212058,0.04500832525765883,21
walk2_subject3,walk,9806,238,-0.08517644825112158,0.046468715471874776,20
walk2_subject3,walk,9808,240,-0.07273713485782357,0.05770104799902746,22
walk2_subject3,walk,9811,243,-0.06995592656918402,0.0336032782821884,19
walk2_subject3,walk,9813,245,-0.10612810311933588,0.055814073522715946,16
walk2_subject3,walk,9816,248,-0.11315008443910991,0.030247293247752972,18
walk2_subject3,walk,9818,250,-0.09078287582066913,0.036313152142968916,26
walk2_subject3,walk,9821,253,-0.07365964431333454,0.046681784965060306,29
walk2_subject3,walk,9823,255,-0.059945103854660724,0.05317019356530514,33
walk2_subject3,walk,9826,258,-0.05272448246836495,0.07096011711426556,38
walk2_subject3,walk,9828,260,-0.05773396914501661,0.06303171842417699,35
walk2_subject3,walk,9831,263,-0.05622425197884692,0.04670814405338768,41
walk2_subject3,walk,9833,265,-0.07931070002080384,0.04881593301701109,34
walk2_subject3,walk,9836,268,-0.04121440031757872,0.06270639744893522,24
walk2_subject3,walk,9838,270,-0.05684970907857123,0.08038035840886903,23
walk2_subject3,walk,9841,273,-0.07299762673521111,0.06688648281969875,34
walk2_subject3,walk,9843,275,-0.08432726472308534,0.051771680873881364,25
walk2_subject3,walk,9846,278,-0.06187116294424157,0.06727948736560738,31
walk2_subject3,walk,9848,280,-0.049812299573256426,0.030892877652325144,33
walk2_subject3,walk,9851,283,-0.00827943423637649,0.03857927274188406,32
walk2_subject3,walk,9853,285,0.03655729508581789,0.04450076311871765,35
walk2_subject3,walk,9856,288,0.09535738312504136,0.0442542272181128,33
walk2_subject3,walk,9858,290,0.1329353492013231,0.05661375544088812,27
walk2_subject3,walk,9861,293,0.17131056324535154,0.05845653044464136,29
walk2_subject3,walk,9863,295,0.11188379820800583,0.05648286883194213,34
walk2_subject3,walk,9866,298,0.06952264712881034,0.05135653151635536,27
walk2_subject4,walk,9867,0,-0.09360112995087816,-0.019795139182569872,29
walk2_subject4,walk,9870,3,-0.04272598046921583,-0.17388746439174235,12
walk2_subject4,walk,9872,5,0.07715883418054523,-0.1294723168350529,24
walk2_subject4,walk,9875,8,0.1570663888484778,-0.08359732693009639,16
walk2_subject4,walk,9877,10,0.1873712272758461,-0.04513860969926697,22
walk2_subject4,walk,9880,13,0.20562879116144173,-0.03707021818110034,12
walk2_subject4,walk,9882,15,0.19055811114545398,-0.07723919064698642,22
walk2_subject4,walk,9885,18,0.18046255184298285,-0.052908489875056156,18
walk2_subject4,walk,9887,20,0.22282569168429284,-0.05433269884210514,18
walk2_subject4,walk,9890,23,0.22560812394794486,-0.026935805868515628,12
walk2_subject4,walk,9892,25,0.23352288573303576,-0.03638968074280194,12
walk2_subject4,walk,9895,28,0.1992526016710792,-0.027124562802818795,22
walk2_subject4,walk,9897,30,0.20724674183600178,0.0005742772585218305,21
walk2_subject4,walk,9900,33,0.1989699236089605,-0.04376905333125242,17
walk2_subject4,walk,9902,35,0.21699226050221132,-0.023445874039743356,23
walk2_subject4,walk,9905,38,0.18251245511768188,-0.01681718294583468,15
walk2_subject4,walk,9907,40,0.2187176130826067,-0.0362075411277068,21
walk2_subject4,walk,9910,43,0.19995702206469318,-0.022481655923173385,16
walk2_subject4,walk,9912,45,0.1910136903884801,-0.0327025294373096,18
walk2_subject4,walk,9915,48,0.1964067275660441,-0.02653377095661034,18
walk2_subject4,walk,9917,50,0.1795861871611712,-0.016110716574432575,39
walk2_subject4,walk,9920,53,0.14906309440465293,-0.024970171698959077,25
walk2_subject4,walk,9922,55,0.14671502906354833,-0.04829127679392407,30
walk2_subject4,walk,9925,58,0.12493709745008877,-0.02510132465676575,28
walk2_subject4,walk,9927,60,0.1584690299322617,-0.0043040809677807115,35
walk2_subject4,walk,9930,63,0.17080528765720626,-0.019809195160029252,30
walk2_subject4,walk,9932,65,0.12756547735728696,-0.029041890525101442,28
walk2_subject4,walk,9935,68,0.13393674966759087,-0.018971394046763238,31
walk2_subject4,walk,9937,70,0.135670607062153,-0.01952722394682779,34
walk2_subject4,walk,9940,73,0.15745315860361273,-0.02447791202266869,34
walk2_subject4,walk,9942,75,0.164574217165416,-0.004276661270741522,31
walk2_subject4,walk,9945,78,0.14535444916318763,-0.02149928962590248,39
walk2_subject4,walk,9947,80,0.15322028625829487,-0.012304693887185402,22
walk2_subject4,walk,9950,83,0.1779144018500186,0.02953463327525431,27
walk2_subject4,walk,9952,85,0.1558218528405223,-0.0030726476848496366,31
walk2_subject4,walk,9955,88,0.15590294229873447,-0.03014434008958613,24
walk2_subject4,walk,9957,90,0.152695201043478,-0.01217467215633054,26
walk2_subject4,walk,9960,93,0.12608832851395957,-0.028787871794028735,36
walk2_subject4,walk,9962,95,0.1297177675857899,-0.018328669381378088,23
walk2_subject4,walk,9965,98,0.15261210007488168,-0.01542602627855453,34
walk2_subject4,walk,9967,100,0.1540926519580636,0.008161535388052834,28
walk2_subject4,walk,9970,103,0.15828466513214529,0.011765799474777081,23
walk2_subject4,walk,9972,105,0.16466827065730175,0.04373833522009095,28
walk2_subject4,walk,9975,108,0.1654608956109992,-0.012593095784349006,34
walk2_subject4,walk,9977,110,0.17634862273951077,-0.011382901514149219,20
walk2_subject4,walk,9980,113,0.16549877651691713,-0.011482648381276493,23
walk2_subject4,walk,9982,115,0.1752630711308324,-0.015060923003941245,20
walk2_subject4,walk,9985,118,0.15507789858388454,-0.02422997109792512,20
walk2_subject4,walk,9987,120,0.13706437750591427,0.003261888277675082,18
walk2_subject4,walk,9990,123,0.1491937833596611,-0.015739571555615995,22
walk2_subject4,walk,9992,125,0.12761514692812975,-0.018589292361070466,30
walk2_subject4,walk,9995,128,0.13737188903430667,-0.030691069992211648,19
walk2_subject4,walk,9997,130,0.12637394930234985,-0.024065264240318643,36
walk2_subject4,walk,10000,133,0.152874123737904,-0.006444298030348447,22
walk2_subject4,walk,10002,135,0.16668892629736348,0.022430397795154697,27
walk2_subject4,walk,10005,138,0.23524537757184757,0.06235586222770481,30
walk2_subject4,walk,10007,140,0.21105152076697242,0.039245053047748515,28
walk2_subject4,walk,10010,143,0.17878273054629334,0.008841492398212827,26
walk2_subject4,walk,10012,145,0.11296081377377414,-0.03616271592280781,23
walk2_subject4,walk,10015,148,-0.0366396701103444,-0.05037514952856101,25
walk2_subject4,walk,10017,150,-0.08050118633929064,0.04532083975053852,25
walk2_subject4,walk,10020,153,-0.25884296715810096,0.07740906616100302,27
walk2_subject4,walk,10022,155,-0.3242566791130267,0.10769292681151899,32
walk2_subject4,walk,10025,158,-0.41460139668827545,0.10395517103730145,29
walk2_subject4,walk,10027,160,-0.40236474579196696,0.08254122510672784,28
walk2_subject4,walk,10030,163,-0.3323046456779456,0.021633972229738868,32
walk2_subject4,walk,10032,165,-0.3208356289154594,-0.02452911341272125,24
walk2_subject4,walk,10035,168,-0.19421982788964376,-0.0936717540348584,27
walk2_subject4,walk,10037,170,-0.11159350358361592,-0.14939332331912122,44
walk2_subject4,walk,10040,173,0.03455667786410792,-0.116130063240134,28
walk2_subject4,walk,10042,175,0.06954846047306905,-0.10852455409582162,24
walk2_subject4,walk,10045,178,0.16676020922230406,-0.073223179792075,22
walk2_subject4,walk,10047,180,0.09586557404598324,-0.03581099866069484,30
walk2_subject4,walk,10050,183,-0.023559907732172605,-0.048277869372968796,30
walk2_subject4,walk,10052,185,-0.07439706784455292,-0.1670947190165586,25
walk2_subject4,walk,10055,188,-0.0880403987422374,-0.3696196987912764,30
walk2_subject4,walk,10057,190,0.07472179310188089,-0.2732844213706803,27
