frame,time_s,source_frame,source_time_s,root_x,root_y,root_z,root_roll,root_pitch,root_yaw,joint_target_abs_mean,joint_error_abs_mean,joint_error_abs_max,joint_velocity_abs_mean,ctrl_abs_mean,root_target_x,root_target_y,root_target_z,root_position_error_m,root_orientation_error_rad,contact_count,fall_proxy
177,5.9,5097,169.9,0.04048786681937449,0.04721922532500203,0.7243740187070405,-0.022607754085027097,-0.02840539347822127,-1.7011574493410087,0.29488179310344836,0.11181967279279524,0.5353395067798178,0.7878150414409265,0.29488179310344836,0.0,0.0,0.762524,0.07256468508591356,0.19199052656123003,5,False
178,5.933333333333334,5098,169.93333333333334,0.040091964470600226,0.048092591643988096,0.7226046387673026,-0.044607760120358476,-0.015713589616350956,-1.688830976325957,0.3059210689655173,0.11823001725423744,0.49055546216774093,0.8290276151196213,0.3059210689655173,0.0,0.0,0.76707,0.07648282433763169,0.1840245274310007,5,False
179,5.966666666666667,5099,169.96666666666667,0.0393330502706367,0.04850334589101322,0.7208762121415552,-0.06578746231157427,-0.002879286531986665,-1.679330484886507,0.3140865862068965,0.12223877734148691,0.41084201159276856,0.7595912066081587,0.3140865862068965,0.0,0.0,0.771104,0.07994796102166384,0.17579889350738984,5,False
180,6.0,5100,170.0,0.03842827956973088,0.048666023331277765,0.7195596114974067,-0.08619426833710957,0.007426951656715892,-1.67122376548206,0.31503744827586205,0.12275494603563046,0.42022256615212156,0.700464902333311,0.31503744827586205,0.0,0.0,0.774335,0.08263986785755409,0.16903013219436022,6,False
181,6.033333333333333,5101,170.03333333333333,0.03738821715396581,0.0483858713426661,0.7188059520204743,-0.10397141031179415,0.01718296937702627,-1.664886543220253,0.30817244827586204,0.12023622067208059,0.46300193263429273,0.5733893103581358,0.30817244827586204,0.0,0.0,0.776702,0.08428009395338253,0.16397804892267528,8,False
182,6.066666666666666,5102,170.06666666666666,0.03622009760177405,0.04761826185104649,0.7189499731259311,-0.11847701303576226,0.021993773379030395,-1.659692752977018,0.29792896551724135,0.11752576513489552,0.496292221463924,0.4954639548021603,0.29792896551724135,0.0,0.0,0.777951,0.08437194242875298,0.15766536347491011,7,False
183,6.1,5103,170.1,0.034906567007780206,0.04601564774453573,0.7199822937523778,-0.13143713896136303,0.027098855806142526,-1.6546651098551148,0.2888031034482759,0.13006396597819805,0.525481093984969,0.44384730546948686,0.2888031034482759,0.0,0.0,0.778069,0.08254715108811685,0.1527565688426999,6,False
184,6.133333333333334,5104,170.13333333333333,0.03329222699389329,0.04352270031870202,0.7223730332940089,-0.13913031271851195,0.028308919395397838,-1.6506681080648995,0.28028824137931035,0.14707714486435788,0.5477927746740129,0.5521190132836887,0.28028824137931035,0.0,0.0,0.77666,0.07821124980535113,0.1477547740508832,5,False
185,6.166666666666667,5105,170.16666666666666,0.031439712298138064,0.03965385573508286,0.7262867228545559,-0.14293281189834242,0.0272350609704354,-1.6455851696045838,0.27518210344827587,0.16168750886795455,0.6901540005077451,0.7121636366770714,0.27518210344827587,0.0,0.0,0.773425,0.07072802822279978,0.1398487745191265,4,False
186,6.2,5106,170.2,0.02943659993933064,0.03455118342139034,0.7311050417355951,-0.1423950331760756,0.028915779985194203,-1.6375801004324524,0.27492396551724135,0.16724281326897739,0.8128874351977593,0.7880884779234173,0.27492396551724135,0.0,0.0,0.769038,0.060980524732914,0.13337642872789743,3,False
187,6.233333333333333,5107,170.23333333333332,0.02753449773055995,0.028928275350982916,0.7359564199765415,-0.14000808492460115,0.035344189413071186,-1.6252363268214323,0.28247520689655176,0.1653884263867949,0.794294310989727,0.76509699903375,0.28247520689655176,0.0,0.0,0.763728,0.05042562226145155,0.14082060375648855,3,False
188,6.266666666666667,5108,170.26666666666668,0.02584948231816888,0.023686969512507493,0.7403774395161566,-0.13631246596652524,0.04452391193284032,-1.6071749970449594,0.2892781034482758,0.1588715491744786,0.6554010723718499,0.6759666983471042,0.2892781034482758,0.0,0.0,0.758146,0.040807022075853454,0.16632632681875062,3,False
189,6.3,5109,170.3,0.024534129744492567,0.019111948693470167,0.7440664547231136,-0.13327119002708926,0.051374048719900985,-1.5845817831708215,0.2948642413793104,0.15245503495088425,0.6461605063893692,0.5748304206006837,0.2948642413793104,0.0,0.0,0.75448,0.03393774519648869,0.19100377642079325,3,False
190,6.333333333333333,5110,170.33333333333334,0.02361442826398705,0.014953754176760876,0.7467875557568947,-0.13128807185248315,0.055128718054859596,-1.5606874369860417,0.30033641379310344,0.14629080300044356,0.6662417515480178,0.5393410908674222,0.30033641379310344,0.0,0.0,0.757653,0.030877196749560618,0.1998396960517545,3,False
191,6.366666666666666,5111,170.36666666666667,0.023052657950789427,0.011020940953502836,0.748485512834415,-0.1300719327672554,0.053577180057327936,-1.5379055825020442,0.3051492413793103,0.1382040984952242,0.6638610264122577,0.5478920060019143,0.3051492413793103,0.0,0.0,0.757259,0.027619796463595324,0.20194296119733934,4,False
192,6.4,5112,170.4,0.02275233844845824,0.00719942019404982,0.749000123260982,-0.12826156770659985,0.04926548946870981,-1.5166687247354476,0.3060781379310345,0.13050592125100072,0.6310297792889128,0.5636691373669953,0.3060781379310345,0.0,0.0,0.759826,0.026527063253824836,0.20388701086614164,4,False
193,6.433333333333334,5113,170.43333333333334,0.0226382793113085,0.0037011042275558017,0.7480920946103703,-0.12449431527626845,0.040038036120326255,-1.4947974438432905,0.3061058620689655,0.1337554186946176,0.625999132096795,0.620873820308102,0.3061058620689655,0.0,0.0,0.761871,0.026699200109665654,0.21763604285703428,5,False
194,6.466666666666667,5114,170.46666666666667,0.022729559326406475,0.00044614015727622994,0.7457234657513807,-0.1192061968692176,0.027719861494650208,-1.471962130367595,0.306708275862069,0.13874059264935545,0.6130711674603987,0.6354997893377674,0.306708275862069,0.0,0.0,0.762833,0.028014763106940867,0.23620786643285382,5,False
195,6.5,5115,170.5,0.022893251210550827,-0.002620082353450453,0.7421726066751726,-0.11232492031704466,0.013473377997422802,-1.4467591966426343,0.3063948275862069,0.1410112589694904,0.5910813937319295,0.6810230710796846,0.3063948275862069,0.0,0.0,0.764342,0.03121270249762434,0.2594163223740382,3,False
196,6.533333333333333,5116,170.53333333333333,0.022975033939743372,-0.005606277266308834,0.7376984614876987,-0.10358798994574091,-0.0024521653885824094,-1.4185973268806515,0.30614868965517245,0.13750136780677025,0.5619881083800282,0.6932592958999383,0.30614868965517245,0.0,0.0,0.766551,0.036270387935073804,0.28294953761683866,3,False
197,6.566666666666666,5117,170.56666666666666,0.022872389307090766,-0.00933246043976771,0.7323350371127607,-0.09130134609186602,-0.01154451771305772,-1.3886600724077067,0.30917572413793104,0.1340122930558623,0.5535639685484621,0.6476435886011473,0.30917572413793104,0.0,0.0,0.769069,0.04291153252221177,0.308823490679245,2,False
198,6.6,5118,170.6,0.022569537445141306,-0.013732723419560519,0.7263638928404,-0.07434699526976317,-0.021350654997367775,-1.3551235385341565,0.30882934482758617,0.14317661343119828,0.5152551399029506,0.7609754261245627,0.30882934482758617,0.0,0.0,0.771378,0.05061262904620876,0.3330090299105789,2,False
199,6.633333333333334,5119,170.63333333333333,0.022432208570356136,-0.017886871520701127,0.720343394433521,-0.05953413244763039,-0.03623388336334742,-1.3173927136803023,0.3115758620689655,0.1523602517324132,0.45823301798277094,0.8253335475630814,0.3115758620689655,0.0,0.0,0.773041,0.0584094134827867,0.35642132279973954,2,False
200,6.666666666666667,5120,170.66666666666666,0.022242931827179263,-0.021795802542463695,0.7144195225669584,-0.047455675686385757,-0.05240608104104246,-1.2771293571028686,0.31399379310344827,0.15648924115526633,0.43670765434613346,0.8169582291235178,0.31399379310344827,0.0,0.0,0.773984,0.06556009241190104,0.37972425892469125,3,False
201,6.7,5121,170.7,0.021876089258001462,-0.02549120142765073,0.708707844100164,-0.03435895188360869,-0.0669177789724613,-1.2343127609108282,0.30969693103448276,0.15431962185728226,0.4128601550284582,0.809876600542051,0.30969693103448276,0.0,0.0,0.774615,0.07249510492529405,0.4000166418524816,3,False
202,6.733333333333333,5122,170.73333333333332,0.02183857247187914,-0.02784316111349425,0.7041775785824217,-0.020735408703653424,-0.0767525453921272,-1.188791438057112,0.2986889310344828,0.1478877018239849,0.40386769703212355,0.8342142622521507,0.2986889310344828,0.0,0.0,0.774538,0.07768435587360761,0.41243983571614257,2,False
203,6.766666666666667,5123,170.76666666666668,0.022301899904660923,-0.028726814221124154,0.7012086799811984,-0.007049301440008364,-0.08240196945676875,-1.1436328261343325,0.28336489655172414,0.1522454716277993,0.4065544985267142,0.7543699777570722,0.28336489655172414,0.0,0.0,0.773842,0.08057558264013671,0.41639548162665146,3,False
204,6.8,5124,170.8,0.0231070893223182,-0.028738512081930102,0.699836474988186,0.005830715936718304,-0.08325299674431635,-1.1000748753705247,0.2683561034482759,0.1621358215360556,0.4698117568823005,0.718423653688401,0.2683561034482759,0.0,0.0,0.772296,0.08109763122646194,0.41352774072126264,3,False
205,6.833333333333333,5125,170.83333333333334,0.024429007538803366,-0.027294685675399232,0.7001622506872103,0.01877882648607387,-0.07909881579668313,-1.0565149594436885,0.25133441379310345,0.17571834477715365,0.592711951658898,0.8845132528075006,0.25133441379310345,0.0,0.0,0.769953,0.07906465028791708,0.4003178394035202,2,False
206,6.866666666666666,5126,170.86666666666667,0.026254956209684845,-0.024412036734136448,0.7018649424873883,0.031710286193587636,-0.0717297115522652,-1.0154197010238546,0.23539027586206893,0.18144913472637184,0.757107386227928,1.0003750844428134,0.23539027586206893,0.0,0.0,0.766982,0.07491458096847331,0.3795898436175109,2,False
207,6.9,5127,170.9,0.028573531634772723,-0.01994793294496585,0.7046643203540409,0.04083111494811591,-0.0629863698774775,-0.9805329969896132,0.23252893103448277,0.17683604601980338,0.784467265355793,1.000551171407647,0.23252893103448277,0.0,0.0,0.763457,0.06913607334662991,0.3560072256826249,2,False
208,6.933333333333334,5128,170.93333333333334,0.0315140297061656,-0.014706910264332058,0.7086463303193153,0.04397890476589442,-0.053355254785070576,-0.9500166969371514,0.2319855862068966,0.1665370381630613,0.7428501243366535,0.8863065202081281,0.2319855862068966,0.0,0.0,0.760053,0.06295349539247806,0.32956246673798956,5,False
209,6.966666666666667,5129,170.96666666666667,0.0349262963998667,-0.009063549646595241,0.7139012334205521,0.04260431116463043,-0.04080548549997652,-0.9242300189754149,0.23066258620689656,0.153609572427326,0.6548509334069998,0.8004463140772525,0.23066258620689656,0.0,0.0,0.757858,0.057666056088311025,0.30872496299073204,5,False
210,7.0,5130,171.0,0.0380957236313925,-0.0035257503191548547,0.7195497094086373,0.041808593940061624,-0.028008437364631017,-0.8998767891625078,0.2356145172413793,0.13674789179154936,0.5836291206622948,0.6113251496655387,0.2356145172413793,0.0,0.0,0.760761,0.05686641446473185,0.2980792568950196,5,False
211,7.033333333333333,5131,171.03333333333333,0.04070100185902816,0.001439095858480779,0.7242802462521511,0.04266651642597427,-0.018585523557079233,-0.8730542720965658,0.24584358620689656,0.1321523872651507,0.6098493583601441,0.6004511619141037,0.24584358620689656,0.0,0.0,0.757008,0.052416168916928775,0.2945716703903169,3,False
212,7.066666666666666,5132,171.06666666666666,0.04236101353349335,0.005841978342259763,0.727136796543985,0.04398085968174916,-0.01497694984946441,-0.844752414146862,0.25467079310344826,0.12991777044490044,0.5479674882466667,0.5036851748695877,0.25467079310344826,0.0,0.0,0.757552,0.0524037485533855,0.29705343761495373,2,False
213,7.1,5133,171.1,0.04321928725207919,0.009842859085494041,0.7283988994810361,0.04306530754698423,-0.015230827018743608,-0.8162149717480877,0.2619845862068965,0.14131352913600656,0.46676850794541846,0.5432475029121474,0.2619845862068965,0.0,0.0,0.75676,0.05241036662686524,0.30200728620390827,3,False
214,7.133333333333334,5134,171.13333333333333,0.0434050373094518,0.013330924628005607,0.7284438438100733,0.0397336139931019,-0.016161695312231557,-0.7867369996444242,0.2736566896551724,0.15453276966127208,0.48526307708613925,0.6663456006952921,0.2736566896551724,0.0,0.0,0.757534,0.05367783852735755,0.3078952637359366,3,False
215,7.166666666666667,5135,171.16666666666666,0.04306787277655636,0.016045462312323712,0.7276509071808519,0.034121833279940054,-0.01697639845837129,-0.7564199165908577,0.2964324137931034,0.17300229493964964,0.5748860173621289,0.8288498563996832,0.2964324137931034,0.0,0.0,0.759411,0.05564342901628358,0.3105879532723056,3,False
216,7.2,5136,171.2,0.04230036079235875,0.017890618300008564,0.7262684936613472,0.026587332299003084,-0.01680705869124302,-0.7266953437668016,0.31938072413793106,0.17805274635809357,0.6071186661441408,0.8984277373155745,0.31938072413793106,0.0,0.0,0.76226,0.05816506546644426,0.30439085486334116,2,False
217,7.233333333333333,5137,171.23333333333332,0.041244270153169796,0.018821681209924543,0.7243390988433297,0.017907439059790718,-0.015537729039336598,-0.6983807153306744,0.3340707241379311,0.17325420067827116,0.5589411452951722,0.8849026526134046,0.3340707241379311,0.0,0.0,0.765685,0.061151140349062556,0.29019799077681585,3,False
218,7.266666666666667,5138,171.26666666666668,0.04000020104148895,0.018994500117995274,0.7218823184043041,0.008865147063430443,-0.013453706590268455,-0.6721134731231735,0.33767296551724135,0.1659904547058406,0.5239720709607593,0.839235621809255,0.33767296551724135,0.0,0.0,0.769333,0.06463026449085735,0.2701147170544065,2,False
219,7.3,5139,171.3,0.03908486094210349,0.019081365043721373,0.7191217416375703,-0.003795215799619778,-0.010187574137213115,-0.6484546097177205,0.33041320689655174,0.15444005692807064,0.4780802853018153,0.7468273123060329,0.33041320689655174,0.0,0.0,0.772797,0.06870010779899734,0.249657189923145,4,False
220,7.333333333333333,5140,171.33333333333334,0.03858344761830009,0.018943589182300904,0.7171780418888074,-0.015984552070607682,-0.007216200253058346,-0.6266914860395474,0.3192466206896552,0.14649282020755022,0.4532256555968927,0.6594217923586004,0.3192466206896552,0.0,0.0,0.775675,0.07233574467259966,0.23023983405181778,3,False
221,7.366666666666666,5141,171.36666666666667,0.038583986038199077,0.018487078762891844,0.7162718174990761,-0.026193729806995213,-0.003626876993919494,-0.6069653120271912,0.31012737931034484,0.140499279942277,0.411699110901937,0.5907713189559856,0.31012737931034484,0.0,0.0,0.777953,0.07496612307081307,0.21094132590887088,4,False
222,7.4,5142,171.4,0.03899081179564618,0.017586966933835445,0.7162227575836205,-0.03418724402902811,0.0005666519890684484,-0.5886264393787349,0.3030755517241379,0.13553852112702364,0.41182045658724475,0.5576125578655061,0.3030755517241379,0.0,0.0,0.779803,0.07666054619862611,0.19247350768377885,4,False
223,7.433333333333334,5143,171.43333333333334,0.03971693768052803,0.016147038443049478,0.7168371095540113,-0.03977449636863444,0.00659707870265406,-0.572036439054224,0.2943578965517241,0.14751639049186102,0.4092340385062218,0.5301253155339807,0.2943578965517241,0.0,0.0,0.780828,0.07715354530017136,0.175016351137516,3,False
224,7.466666666666667,5144,171.46666666666667,0.040985326894065116,0.013813528507429335,0.7180113683177295,-0.04221262490529924,0.015659004158988726,-0.557217514429835,0.2844263448275862,0.1570103602912779,0.39418986449227933,0.6003015587451499,0.2844263448275862,0.0,0.0,0.780531,0.07624172518520375,0.15938466417726996,3,False
225,7.5,5145,171.5,0.042218496505703786,0.010921809180514972,0.7200503054262664,-0.04264979509240228,0.022561562158846457,-0.5441570120587135,0.2776867931034483,0.16531103518038878,0.5701441904560991,0.7396531650021514,0.2776867931034483,0.0,0.0,0.77839,0.0732556337424496,0.1413766339665151,3,False
226,7.533333333333333,5146,171.53333333333333,0.04324783609983105,0.007563076488834402,0.7227830311355576,-0.04163270652940679,0.03225067675267261,-0.532210871343352,0.27517465517241385,0.1688793397009735,0.7017083934960711,0.8104061175807399,0.27517465517241385,0.0,0.0,0.775215,0.06890769613153798,0.12765102010779716,3,False
227,7.566666666666666,5147,171.56666666666666,0.043741039782722646,0.004167548360929831,0.725746020237561,-0.04090633096802867,0.0418720989261248,-0.5199961173195553,0.2750577931034483,0.1626485295878727,0.7317850230540693,0.8016094344944117,0.2750577931034483,0.0,0.0,0.7713,0.0638490962217999,0.12249497207966144,3,False
228,7.6,5148,171.6,0.043531794046108324,0.0011841859991890045,0.728303230893628,-0.041762337233794855,0.0529693846892042,-0.5068103763804039,0.2767428275862069,0.14994483432100988,0.6634003589227505,0.6701943790174749,0.2767428275862069,0.0,0.0,0.767011,0.05874795819148179,0.12375998199674552,3,False
229,7.633333333333334,5149,171.63333333333333,0.04269944542811719,-0.00139419961424487,0.7300707941297409,-0.04308043192341868,0.06370825137031227,-0.4917566983977068,0.2777941034482759,0.1423937000210166,0.5392266067550266,0.532833684202766,0.2777941034482759,0.0,0.0,0.762812,0.05423064566695608,0.1310036008363456,3,False
230,7.666666666666667,5150,171.66666666666666,0.04168898883593448,-0.003521744698866105,0.7313580368635721,-0.046553143421211356,0.07282044080873325,-0.47774344108758904,0.27969744827586207,0.14264217341675361,0.5274613362780212,0.4901625655724439,0.27969744827586207,0.0,0.0,0.758569,0.05025484637363671,0.14005941861575266,3,False
231,7.7,5151,171.7,0.04058314658140518,-0.005440285160132747,0.7322696668046518,-0.051246821924549595,0.0794857417610645,-0.4661680784402459,0.28589589655172415,0.14264270920210598,0.5387024631900448,0.47973063915789377,0.28589589655172415,0.0,0.0,0.755298,0.0472706235765563,0.14530328558463515,3,False
232,7.733333333333333,5152,171.73333333333332,0.039434282933354305,-0.007262000730793186,0.7329137358068575,-0.05640510544978415,0.08321108166401857,-0.45829831891314177,0.2926955517241379,0.1427717275768281,0.5744314387226218,0.48864971118768036,0.2926955517241379,0.0,0.0,0.754186,0.045641479920634526,0.14965013164125024,3,False
233,7.766666666666667,5153,171.76666666666668,0.03822905680883858,-0.009088786965112991,0.7334472127091305,-0.06072819083466461,0.08406111500377092,-0.45310448188002994,0.29723886206896555,0.14533848335725696,0.6295956540586701,0.4880994875069722,0.29723886206896555,0.0,0.0,0.75793,0.04652617955202511,0.15520658060328493,3,False
234,7.8,5154,171.8,0.03693563570426662,-0.010862050946809124,0.7337837054143025,-0.06285291424517297,0.08220560719836618,-0.448350997247284,0.2961401379310345,0.14027388379155634,0.5864072415555349,0.420981851729703,0.2961401379310345,0.0,0.0,0.760612,0.0471096993372206,0.155329910113377,3,False
235,7.833333333333333,5155,171.83333333333334,0.0355312834948438,-0.012428711950910666,0.7337429316809508,-0.0622478289439246,0.07813703471116801,-0.4431594196053951,0.2926087586206897,0.13925479451538575,0.5274949685450062,0.3766367467052859,0.2926087586206897,0.0,0.0,0.762228,0.04733249768022738,0.15014648112062465,3,False
236,7.866666666666666,5156,171.86666666666667,0.03403374402615695,-0.013747246082855926,0.7332362612575369,-0.0578984643289389,0.07278515154988084,-0.43674421945033526,0.29118768965517244,0.1386735309933607,0.48857548116636174,0.38146962405201734,0.29118768965517244,0.0,0.0,0.764396,0.048204735933458795,0.14062763991555188,3,False
237,7.9,5157,171.9,0.03244901003598676,-0.014759254063516386,0.7322971717781743,-0.049882586481044044,0.06648629987430947,-0.4285605793455434,0.29276858620689655,0.13966246938981786,0.4763365583832278,0.43580524787947134,0.29276858620689655,0.0,0.0,0.76956,0.0515541318890096,0.1335110478305373,3,False
238,7.933333333333334,5158,171.93333333333334,0.03078330106593127,-0.015344782019113485,0.7312035325806286,-0.04008951570542646,0.05957444963969167,-0.4181693692756976,0.2984246896551724,0.14674442304880608,0.5792320692601017,0.5121748428233053,0.2984246896551724,0.0,0.0,0.773667,0.05463433674831134,0.13167760975985754,2,False
239,7.966666666666667,5159,171.96666666666667,0.029046765909073985,-0.01556684756933121,0.7301789533871975,-0.030112793490209316,0.05287155994791121,-0.40531672450898615,0.2947154827586207,0.1577280882261719,0.6073413421943793,0.6075165264754022,0.2947154827586207,0.0,0.0,0.777502,0.05767381171474799,0.1328695871330302,2,False
240,8.0,5160,172.0,0.027488808673266696,-0.01584968151893438,0.7289790104591222,-0.022478636754810027,0.046826685610824745,-0.39073321109456455,0.2953592758620689,0.16441205373964246,0.5311290904028675,0.6502493265866095,0.2953592758620689,0.0,0.0,0.781209,0.060991899784946846,0.13499136571991757,3,False
241,8.033333333333333,5161,172.03333333333333,0.025942179815231184,-0.016336089863570786,0.7276422952024403,-0.011948898417437103,0.042268833389781255,-0.37412234447187476,0.30370813793103446,0.16262203624111535,0.4619457196915179,0.699704624929645,0.30370813793103446,0.0,0.0,0.784365,0.06433388350067124,0.13609424830611752,4,False
242,8.066666666666666,5162,172.06666666666666,0.024423347686035688,-0.017270289953321093,0.7270337551493468,0.0038223686100001893,0.03784238355110883,-0.3577812501726211,0.30574258620689654,0.153807116631629,0.4538085019361512,0.6745041283780433,0.30574258620689654,0.0,0.0,0.787399,0.0673763490005143,0.13827470137054929,3,False
243,8.1,5163,172.1,0.023253306269416983,-0.018284998699120394,0.7273463929468084,0.01978947141417035,0.0329649834655341,-0.3415002226431052,0.2986816551724138,0.14388048220542504,0.43854689446639905,0.5539300926190168,0.2986816551724138,0.0,0.0,0.790287,0.06971702146028327,0.14179890895129246,3,False
244,8.133333333333333,5164,172.13333333333333,0.022433482572108355,-0.01910806351869138,0.7283830276387598,0.03418718372721891,0.030326567667028122,-0.32477347393527395,0.2855471724137932,0.14202901298358966,0.41593620109776397,0.4791561599120825,0.2855471724137932,0.0,0.0,0.79257,0.07092113958548599,0.1465189873726629,3,False
245,8.166666666666666,5165,172.16666666666666,0.022142105082132633,-0.019726226823409854,0.7298216025105088,0.04571189157181046,0.029691316385756457,-0.31025931665016804,0.2728705172413793,0.14886710830837674,0.39166319247736636,0.4955055070468593,0.2728705172413793,0.0,0.0,0.793502,0.07053447400054927,0.15312044277983186,4,False
246,8.2,5166,172.2,0.021937058199406313,-0.019967847772060742,0.7315030068135296,0.05556431332871747,0.03212238844094469,-0.29285255867968735,0.2597150344827586,0.155243152992676,0.41387058034143115,0.5527344167198869,0.2597150344827586,0.0,0.0,0.793245,0.06892398213988449,0.15978998768900243,3,False
247,8.233333333333333,5167,172.23333333333332,0.02135621319488759,-0.019467760502357222,0.733371404272945,0.06319919453819338,0.03587711867684915,-0.2759912635528233,0.2469195172413793,0.15653497636337488,0.47052363712376516,0.5522398327876298,0.2469195172413793,0.0,0.0,0.792141,0.06602748551453218,0.16480063615192153,3,False
248,8.266666666666667,5168,172.26666666666668,0.020410520515184768,-0.018365705903900714,0.7352876386929602,0.06874761083211972,0.04022073580056658,-0.26079762769880893,0.23896696551724136,0.1543842513132777,0.5302939259704156,0.5410326309517164,0.23896696551724136,0.0,0.0,0.790348,0.062135204890157565,0.16238784017217536,3,False
249,8.3,5169,172.3,0.019323263450586825,-0.016893777192229217,0.7370542879095738,0.07296622433420469,0.04529481963425769,-0.24864530700285142,0.24207041379310346,0.15021451804143365,0.5513237965979995,0.5265437041928037,0.24207041379310346,0.0,0.0,0.787634,0.05729225178292392,0.14974997908674878,3,False
250,8.333333333333334,5170,172.33333333333334,0.01846641174220557,-0.015339620912185159,0.7383850201366301,0.07671174121789712,0.05047690468633241,-0.23971916606308957,0.25278337931034484,0.14362694892037223,0.5234447544265528,0.511837218209451,0.25278337931034484,0.0,0.0,0.783844,0.05185844572717829,0.13958388158154453,3,False
251,8.366666666666667,5171,172.36666666666667,0.017786155064916452,-0.013840823508135302,0.7391822440797648,0.0804580989975995,0.05326718199402609,-0.23344116018236344,0.26530482758620694,0.13564435974737474,0.5215163151435348,0.49106808267703483,0.26530482758620694,0.0,0.0,0.779079,0.04613441635968722,0.13777472438661023,3,False
252,8.4,5172,172.4,0.017332021096602302,-0.012431352642288139,0.7395834789038508,0.08374235215065365,0.05312041817942352,-0.22810753725103808,0.2742909310344827,0.13329173608752515,0.5256182362277383,0.43685074150919545,0.2742909310344827,0.0,0.0,0.773282,0.040138714469940356,0.14217624017608427,4,False
253,8.433333333333334,5173,172.43333333333334,0.017586367680420992,-0.010746695486364827,0.7404794999613644,0.08332183535662319,0.0494735749227314,-0.2204150772683188,0.2756423448275862,0.13129779953300924,0.48721428317985,0.317950632379348,0.2756423448275862,0.0,0.0,0.773597,0.039285999710695206,0.14559271447455324,4,False
254,8.466666666666667,5174,172.46666666666667,0.018639003189740638,-0.008874521081779725,0.7413734625336847,0.08119861442507377,0.043756091442825856,-0.2129861724430349,0.2765455517241379,0.1306621377969936,0.4596033974640093,0.29609174976018676,0.2765455517241379,0.0,0.0,0.778701,0.04278599829116401,0.14795416638463577,4,False
255,8.5,5175,172.5,0.020038326899700604,-0.006879263943979336,0.7418343170378527,0.07853079878470277,0.03663554982214488,-0.20721909354056506,0.27934186206896555,0.13369674715153626,0.4296010792854247,0.30782063904396406,0.27934186206896555,0.0,0.0,0.781204,0.04466927466137808,0.14656568414663454,3,False
256,8.533333333333333,5176,172.53333333333333,0.021560987246016253,-0.0048415902909872245,0.7416765095532964,0.07452320806540695,0.029933712494650207,-0.20135292955030343,0.2836869310344828,0.14542657676401327,0.4057316390374159,0.4062187255975718,0.2836869310344828,0.0,0.0,0.781349,0.04520658310576479,0.14280512213676091,3,False
257,8.566666666666666,5177,172.56666666666666,0.023093721331592636,-0.0029780838049172195,0.7410974034559719,0.06915303450465873,0.023702765502768605,-0.19671346907880466,0.2958066896551724,0.1561453139344897,0.49914202943833014,0.5243708122718792,0.2958066896551724,0.0,0.0,0.782487,0.04718500200274346,0.14001254257029594,3,False
258,8.6,5178,172.6,0.024702122666226935,-0.0012943900975718647,0.7403278063923296,0.06275099325354015,0.017902824405129664,-0.19423058370488974,0.3079193793103448,0.1626607762019825,0.5863625340916567,0.5716277816196862,0.3079193793103448,0.0,0.0,0.783384,0.04928775504429989,0.138228684809321,3,False
259,8.633333333333333,5179,172.63333333333333,0.02654309335867626,0.0002433113806268952,0.7393406749010447,0.05474914255110533,0.013023116183701569,-0.19462132305892857,0.31773782758620683,0.16073930801127176,0.6136815972315348,0.6183931824478157,0.31773782758620683,0.0,0.0,0.784356,0.051782360537180876,0.1354060811584786,3,False
260,8.666666666666666,5180,172.66666666666666,0.02888048679007503,0.0018707678477664362,0.7376710496686383,0.043155956527330966,0.009722686395735066,-0.19895811887974565,0.3248283448275861,0.1533922933645368,0.6004609296086807,0.6692538611853298,0.3248283448275861,0.0,0.0,0.78525,0.05492591659770773,0.1342862040195022,3,False
261,8.7,5181,172.7,0.03165613170353444,0.003307374797143443,0.7353867049345777,0.03013831496588429,0.0073008543548179925,-0.2071196952704078,0.3320401379310345,0.14543268067056464,0.5810790033230591,0.6646623913074279,0.3320401379310345,0.0,0.0,0.785678,0.058619985289917804,0.14212854231084632,3,False
262,8.733333333333333,5182,172.73333333333332,0.03478482565659726,0.0044671212079448915,0.7329530076141777,0.01706843571432012,0.005964601947863882,-0.21915337052522862,0.34001675862068964,0.14020146080647886,0.5875230774644244,0.6564119847631569,0.34001675862068964,0.0,0.0,0.785459,0.06215712531784059,0.15978300273214824,4,False
263,8.766666666666667,5183,172.76666666666668,0.03759711207016047,0.00549847116036373,0.7306344867340495,0.004858269572435036,0.007533303248495409,-0.23028470396692133,0.34403320689655176,0.13705521739904264,0.6004382469377755,0.638106374774329,0.34403320689655176,0.0,0.0,0.785127,0.06558447449447317,0.18733044801217696,7,False
264,8.8,5184,172.8,0.040308481714037586,0.006479229865433079,0.7287052278940901,-0.006636048018143608,0.009951859995156812,-0.24807602346516117,0.3449395172413793,0.13330505398046005,0.6161981274754419,0.5708797827016503,0.3449395172413793,0.0,0.0,0.784604,0.06843822765043985,0.21189416636664396,5,False
265,8.833333333333334,5185,172.83333333333334,0.042950488972364885,0.007107064033891806,0.7272693852018536,-0.01658163366000714,0.013924692612662319,-0.26980893553064467,0.3441468275862069,0.12693331712050984,0.6201525993602774,0.4787010813989317,0.3441468275862069,0.0,0.0,0.784187,0.0710081983357316,0.2298175714320243,4,False
